n,offset_bytes,mode,implementation,sample,operations,cpu_ns,wall_ns,cpu_ns_per_op,wall_ns_per_op
64,0,powers-two,openblas,2,131072,1053641,1059385,8.0386428833007812,8.0824661254882812
64,0,powers-two,onemkl,2,131072,1674650,1681178,12.776565551757812,12.826370239257812
64,0,powers-two,baseline,3,131072,858137,864110,6.5470657348632812,6.5926361083984375
64,0,powers-two,aligned,3,131072,842216,848377,6.42559814453125,6.4726028442382812
64,0,powers-two,unrolled,3,131072,604228,610085,4.609893798828125,4.6545791625976562
64,0,powers-two,aligned-unrolled,3,131072,696073,701892,5.3106155395507812,5.355010986328125
64,0,powers-two,openblas,3,131072,1043091,1048859,7.9581527709960938,8.0021591186523438
64,0,powers-two,onemkl,3,131072,1658545,1677090,12.653694152832031,12.795181274414062
64,0,powers-two,baseline,4,131072,846113,851833,6.4553298950195312,6.4989700317382812
64,0,powers-two,aligned,4,131072,856481,862437,6.5344314575195312,6.5798721313476562
64,0,powers-two,unrolled,4,131072,613133,619070,4.6778335571289062,4.7231292724609375
64,0,powers-two,aligned-unrolled,4,131072,696597,702406,5.3146133422851562,5.3589324951171875
64,0,powers-two,openblas,4,131072,1048806,1054601,8.0017547607421875,8.0459671020507812
64,0,powers-two,onemkl,4,131072,1657711,1663659,12.647331237792969,12.692710876464844
64,0,powers-two,baseline,5,131072,854133,871993,6.5165176391601562,6.6527786254882812
64,0,powers-two,aligned,5,131072,859896,866040,6.56048583984375,6.60736083984375
64,0,powers-two,unrolled,5,131072,616500,622536,4.703521728515625,4.74957275390625
64,0,powers-two,aligned-unrolled,5,131072,708979,715100,5.4090805053710938,5.455780029296875
64,0,powers-two,openblas,5,131072,1057114,1063262,8.0651397705078125,8.1120452880859375
64,0,powers-two,onemkl,5,131072,1712485,1719359,13.065223693847656,13.117668151855469
64,0,powers-two,baseline,6,131072,875867,882018,6.6823348999023438,6.7292633056640625
64,0,powers-two,aligned,6,131072,861003,867053,6.5689315795898438,6.6150894165039062
64,0,powers-two,unrolled,6,131072,617972,623937,4.714752197265625,4.7602615356445312
64,0,powers-two,aligned-unrolled,6,131072,706574,712502,5.3907318115234375,5.4359588623046875
64,0,powers-two,openblas,6,131072,1068726,1074662,8.1537322998046875,8.1990203857421875
64,0,powers-two,onemkl,6,131072,1727996,1734162,13.183563232421875,13.230606079101562
64,0,powers-two,baseline,7,131072,869281,875271,6.6320877075195312,6.6777877807617188
64,0,powers-two,aligned,7,131072,870217,876502,6.6392288208007812,6.6871795654296875
64,0,powers-two,unrolled,7,131072,629518,635642,4.8028411865234375,4.8495635986328125
64,0,powers-two,aligned-unrolled,7,131072,694296,700246,5.29705810546875,5.3424530029296875
64,0,powers-two,openblas,7,131072,1047834,1053887,7.9943389892578125,8.0405197143554688
64,0,powers-two,onemkl,7,131072,1700081,1719462,12.970588684082031,13.118453979492188
64,0,reset,baseline,1,131072,1504308,1511013,11.476959228515625,11.528114318847656
64,0,reset,aligned,1,131072,1535598,1554806,11.715682983398438,11.862228393554688
64,0,reset,unrolled,1,131072,1177791,1184530,8.9858322143554688,9.0372467041015625
64,0,reset,aligned-unrolled,1,131072,1361831,1368411,10.389945983886719,10.440147399902344
64,0,reset,openblas,1,131072,1768233,1774662,13.490547180175781,13.539596557617188
64,0,reset,onemkl,1,131072,2456551,2463021,18.741996765136719,18.791358947753906
64,0,reset,baseline,2,131072,1482533,1488597,11.310829162597656,11.357093811035156
64,0,reset,aligned,2,131072,1504090,1510082,11.475296020507812,11.521011352539062
64,0,reset,unrolled,2,131072,1130619,1136651,8.6259384155273438,8.6719589233398438
64,0,reset,aligned-unrolled,2,131072,1320276,1337942,10.072906494140625,10.207687377929688
64,0,reset,openblas,2,131072,1734863,1740972,13.235954284667969,13.282562255859375
64,0,reset,onemkl,2,131072,2384032,2390211,18.188720703125,18.235862731933594
64,0,reset,baseline,3,131072,1477923,1484161,11.275657653808594,11.323249816894531
64,0,reset,aligned,3,131072,1525630,1531815,11.639633178710938,11.686820983886719
64,0,reset,unrolled,3,131072,1115568,1121723,8.5111083984375,8.5580673217773438
64,0,reset,aligned-unrolled,3,131072,1295678,1302150,9.8852386474609375,9.9346160888671875
64,0,reset,openblas,3,131072,1721691,1728162,13.135459899902344,13.184829711914062
64,0,reset,onemkl,3,131072,2348400,2355019,17.9168701171875,17.967369079589844
64,0,reset,baseline,4,131072,1441130,1447069,10.994949340820312,11.040260314941406
64,0,reset,aligned,4,131072,1481875,1487914,11.305809020996094,11.351882934570312
64,0,reset,unrolled,4,131072,1098116,1104715,8.377960205078125,8.4283065795898438
