n,offset_bytes,mode,implementation,sample,operations,cpu_ns,wall_ns,cpu_ns_per_op,wall_ns_per_op
128,24,powers-two,onemkl,2,65536,913945,919118,13.945693969726562,14.024627685546875
128,24,powers-two,baseline,3,65536,811099,816297,12.376388549804688,12.455703735351562
128,24,powers-two,aligned,3,65536,636926,642084,9.718719482421875,9.79742431640625
128,24,powers-two,unrolled,3,65536,812353,817908,12.395523071289062,12.48028564453125
128,24,powers-two,aligned-unrolled,3,65536,637741,642898,9.7311553955078125,9.809844970703125
128,24,powers-two,openblas,3,65536,894937,900457,13.655654907226562,13.739883422851562
128,24,powers-two,onemkl,3,65536,921201,926659,14.056411743164062,14.139694213867188
128,24,powers-two,baseline,4,65536,812593,817858,12.399185180664062,12.479522705078125
128,24,powers-two,aligned,4,65536,630675,635732,9.6233367919921875,9.70050048828125
128,24,powers-two,unrolled,4,65536,809634,815181,12.354034423828125,12.438674926757812
128,24,powers-two,aligned-unrolled,4,65536,634000,639214,9.674072265625,9.753631591796875
128,24,powers-two,openblas,4,65536,898216,903842,13.7056884765625,13.791534423828125
128,24,powers-two,onemkl,4,65536,923769,929189,14.095596313476562,14.178298950195312
128,24,powers-two,baseline,5,65536,817383,822618,12.472274780273438,12.552154541015625
128,24,powers-two,aligned,5,65536,627066,632180,9.568267822265625,9.64630126953125
128,24,powers-two,unrolled,5,65536,812114,817614,12.391876220703125,12.475799560546875
128,24,powers-two,aligned-unrolled,5,65536,636472,641889,9.7117919921875,9.7944488525390625
128,24,powers-two,openblas,5,65536,900491,906117,13.740402221679688,13.826248168945312
128,24,powers-two,onemkl,5,65536,926589,931847,14.138626098632812,14.218856811523438
128,24,reset,baseline,1,65536,1272474,1277681,19.416412353515625,19.495864868164062
128,24,reset,aligned,1,65536,1111119,1116315,16.954330444335938,17.033615112304688
128,24,reset,unrolled,1,65536,1289938,1295090,19.682891845703125,19.761505126953125
128,24,reset,aligned-unrolled,1,65536,1097066,1102211,16.739898681640625,16.818405151367188
128,24,reset,openblas,1,65536,1301372,1307029,19.85736083984375,19.943679809570312
128,24,reset,onemkl,1,65536,1416711,1422039,21.617294311523438,21.698593139648438
128,24,reset,baseline,2,65536,1300234,1305601,19.839996337890625,19.921890258789062
128,24,reset,aligned,2,65536,1130183,1135602,17.245223999023438,17.327911376953125
128,24,reset,unrolled,2,65536,1307605,1313061,19.952468872070312,20.035720825195312
128,24,reset,aligned-unrolled,2,65536,1120629,1126478,17.099441528320312,17.188690185546875
128,24,reset,openblas,2,65536,1311506,1317264,20.011993408203125,20.099853515625
128,24,reset,onemkl,2,65536,1419433,1424879,21.658828735351562,21.741928100585938
128,24,reset,baseline,3,65536,1276401,1281581,19.476333618164062,19.555374145507812
128,24,reset,aligned,3,65536,1120660,1125912,17.09991455078125,17.1800537109375
128,24,reset,unrolled,3,65536,1303116,1308347,19.88397216796875,19.963790893554688
128,24,reset,aligned-unrolled,3,65536,1100324,1105558,16.78961181640625,16.869476318359375
128,24,reset,openblas,3,65536,1302614,1308232,19.876312255859375,19.9620361328125
128,24,reset,onemkl,3,65536,1406141,1411359,21.456008911132812,21.535629272460938
128,24,reset,baseline,4,65536,1283413,1288827,19.583328247070312,19.665939331054688
128,24,reset,aligned,4,65536,1114843,1120296,17.011154174804688,17.0943603515625
128,24,reset,unrolled,4,65536,1298447,1303748,19.812728881835938,19.89361572265625
128,24,reset,aligned-unrolled,4,65536,1097734,1102926,16.750091552734375,16.829315185546875
128,24,reset,openblas,4,65536,1302096,1307791,19.868408203125,19.955307006835938
128,24,reset,onemkl,4,65536,1410772,1416333,21.52667236328125,21.611526489257812
128,24,reset,baseline,5,65536,1294207,1299424,19.748031616210938,19.82763671875
128,24,reset,aligned,5,65536,1130494,1135757,17.249969482421875,17.330276489257812
128,24,reset,unrolled,5,65536,1312333,1317643,20.024612426757812,20.105636596679688
128,24,reset,aligned-unrolled,5,65536,1117668,1123066,17.05426025390625,17.136627197265625
128,24,reset,openblas,5,65536,1322773,1328502,20.183914184570312,20.271331787109375
128,24,reset,onemkl,5,65536,1424721,1430064,21.739517211914062,21.821044921875
192,0,negate,baseline,1,43680,503114,508449,11.518177655677656,11.640315934065933
192,0,negate,aligned,1,43680,461296,466516,10.560805860805861,10.680311355311355
192,0,negate,unrolled,1,43680,428868,434599,9.8184065934065927,9.9496108058608055
192,0,negate,aligned-unrolled,1,43680,441073,446303,10.097825091575091,10.217559523809523
192,0,negate,openblas,1,43680,507341,513009,11.614949633699634,11.744711538461539
192,0,negate,onemkl,1,43680,681942,687393,15.612225274725274,15.737019230769231
192,0,negate,baseline,2,43680,498199,503537,11.405654761904762,11.527861721611721
192,0,negate,aligned,2,43680,466251,471567,10.674244505494505,10.795947802197801
192,0,negate,unrolled,2,43680,432124,437992,9.8929487179487179,10.027289377289378
192,0,negate,aligned-unrolled,2,43680,440384,445708,10.082051282051282,10.20393772893773
192,0,negate,openblas,2,43680,508503,514123,11.641552197802199,11.770215201465202
192,0,negate,onemkl,2,43680,684485,689901,15.670444139194139,15.794436813186813
192,0,negate,baseline,3,43680,488966,494298,11.194276556776558,11.316346153846155
192,0,negate,aligned,3,43680,455057,460274,10.417971611721612,10.537408424908424
192,0,negate,unrolled,3,43680,423688,429248,9.69981684981685,9.8271062271062277
192,0,negate,aligned-unrolled,3,43680,436419,441764,9.9912774725274733,10.113644688644689
192,0,negate,openblas,3,43680,501024,506288,11.47032967032967,11.590842490842491
192,0,negate,onemkl,3,43680,659687,664949,15.10272435897436,15.223191391941391
192,0,negate,baseline,4,43680,491005,496354,11.24095695970696,11.363415750915751
192,0,negate,aligned,4,43680,461720,466941,10.570512820512821,10.690041208791209
192,0,negate,unrolled,4,43680,425074,430677,9.7315476190476193,9.8598214285714292
192,0,negate,aligned-unrolled,4,43680,435382,440812,9.9675366300366299,10.091849816849816
192,0,negate,openblas,4,43680,500773,506056,11.464583333333334,11.585531135531136
192,0,negate,onemkl,4,43680,664613,669908,15.215499084249084,15.336721611721611
192,0,negate,baseline,5,43680,504271,509625,11.544665750915751,11.667239010989011
192,0,negate,aligned,5,43680,465280,470765,10.652014652014651,10.777586996336996
192,0,negate,unrolled,5,43680,433046,438399,9.9140567765567766,10.036607142857143
192,0,negate,aligned-unrolled,5,43680,443069,448651,10.143521062271063,10.271314102564103
192,0,negate,openblas,5,43680,515655,521160,11.805288461538462,11.931318681318681
192,0,negate,onemkl,5,43680,669617,675095,15.330059523809524,15.455471611721611
192,0,powers-two,baseline,1,43680,519512,525043,11.893589743589743,12.020215201465202
192,0,powers-two,aligned,1,43680,480037,485409,10.989858058608059,11.112843406593406
192,0,powers-two,unrolled,1,43680,445881,451195,10.207898351648351,10.329555860805861
192,0,powers-two,aligned-unrolled,1,43680,457237,462630,10.467880036630037,10.591346153846153
192,0,powers-two,openblas,1,43680,514432,520347,11.777289377289378,11.912706043956044
192,0,powers-two,onemkl,1,43680,662853,668381,15.175206043956043,15.30176282051282
192,0,powers-two,baseline,2,43680,507657,513041,11.622184065934066,11.74544413919414
192,0,powers-two,aligned,2,43680,469379,474695,10.745856227106227,10.867559523809524
192,0,powers-two,unrolled,2,43680,446284,451576,10.217124542124543,10.338278388278388
192,0,powers-two,aligned-unrolled,2,43680,449890,455190,10.299679487179487,10.421016483516484
192,0,powers-two,openblas,2,43680,505668,511346,11.576648351648352,11.706639194139195
192,0,powers-two,onemkl,2,43680,643176,648637,14.724725274725275,14.849748168498168
192,0,powers-two,baseline,3,43680,501956,507240,11.491666666666667,11.612637362637363
192,0,powers-two,aligned,3,43680,466524,471739,10.680494505494506,10.799885531135532
192,0,powers-two,unrolled,3,43680,443109,448640,10.144436813186813,10.271062271062272
192,0,powers-two,aligned-unrolled,3,43680,446432,451789,10.22051282051282,10.343154761904762
192,0,powers-two,openblas,3,43680,503778,509529,11.53337912087912,11.665041208791209
192,0,powers-two,onemkl,3,43680,651801,657151,14.922184065934067,15.044665750915751
192,0,powers-two,baseline,4,43680,17283259,17289026,395.67900641025642,395.81103479853482
192,0,powers-two,aligned,4,43680,16747619,16757717,383.41618589743592,383.64736721611723
192,0,powers-two,unrolled,4,43680,16381487,16387267,375.03404304029306,375.16636904761907
192,0,powers-two,aligned-unrolled,4,43680,18316714,18322500,419.33869047619049,419.47115384615387
192,0,powers-two,openblas,4,43680,18714088,18720220,428.43608058608061,428.57646520146523
192,0,powers-two,onemkl,4,43680,19165740,19171688,438.77609890109892,438.91227106227109
192,0,powers-two,baseline,5,43680,490573,495797,11.23106684981685,11.35066391941392
192,0,powers-two,aligned,5,43680,457219,462319,10.467467948717948,10.584226190476191
192,0,powers-two,unrolled,5,43680,426722,431813,9.7692765567765569,9.8858287545787551
192,0,powers-two,aligned-unrolled,5,43680,437691,442875,10.020398351648351,10.13907967032967
192,0,powers-two,openblas,5,43680,489803,495040,11.213438644688644,11.333333333333334
192,0,powers-two,onemkl,5,43680,637908,643259,14.604120879120879,14.726625457875459
192,0,reset,baseline,1,43680,925702,931091,21.192811355311356,21.316185897435897
192,0,reset,aligned,1,43680,892043,897386,20.422229853479852,20.54455128205128
192,0,reset,unrolled,1,43680,884477,889952,20.249015567765568,20.374358974358973
192,0,reset,aligned-unrolled,1,43680,885428,890787,20.270787545787545,20.393475274725276
192,0,reset,openblas,1,43680,967928,973403,22.159523809523808,22.284867216117217
192,0,reset,onemkl,1,43680,1063425,1069204,24.345810439560438,24.478113553113552
192,0,reset,baseline,2,43680,910322,915676,20.84070512820513,20.96327838827839
192,0,reset,aligned,2,43680,880997,886300,20.169345238095239,20.290750915750916
192,0,reset,unrolled,2,43680,863877,869183,19.777403846153845,19.898878205128206
192,0,reset,aligned-unrolled,2,43680,870814,876154,19.93621794871795,20.058470695970694
192,0,reset,openblas,2,43680,954325,959633,21.848099816849818,21.969619963369965
192,0,reset,onemkl,2,43680,1041066,1046764,23.833928571428572,23.964377289377289
192,0,reset,baseline,3,43680,919013,924471,21.03967490842491,21.16462912087912
192,0,reset,aligned,3,43680,884706,890133,20.25425824175824,20.378502747252746
192,0,reset,unrolled,3,43680,872771,878507,19.981021062271061,20.112339743589743
192,0,reset,aligned-unrolled,3,43680,879651,885363,20.138530219780218,20.26929945054945
192,0,reset,openblas,3,43680,965131,970896,22.095489926739926,22.227472527472528
192,0,reset,onemkl,3,43680,1050546,1056432,24.050961538461539,24.185714285714287
192,0,reset,baseline,4,43680,921738,927159,21.102060439560439,21.226167582417581
192,0,reset,aligned,4,43680,891216,896550,20.403296703296704,20.525412087912088
192,0,reset,unrolled,4,43680,874078,882423,20.010943223443224,20.201991758241757
192,0,reset,aligned-unrolled,4,43680,881467,886872,20.180105311355312,20.303846153846155
192,0,reset,openblas,4,43680,962003,967439,22.023878205128206,22.148328754578756
192,0,reset,onemkl,4,43680,1054668,1060440,24.145329670329669,24.277472527472529
192,0,reset,baseline,5,43680,899042,904393,20.582463369963371,20.70496794871795
192,0,reset,aligned,5,43680,872008,877274,19.963553113553115,20.084111721611723
192,0,reset,unrolled,5,43680,858882,864255,19.663049450549451,19.786057692307693
192,0,reset,aligned-unrolled,5,43680,861490,866747,19.722756410256409,19.843108974358973
192,0,reset,openblas,5,43680,1057212,1062522,24.203571428571429,24.325137362637363
192,0,reset,onemkl,5,43680,1037217,1042842,23.74581043956044,23.874587912087911
192,8,negate,baseline,1,43680,801876,807029,18.357967032967032,18.475938644688643
192,8,negate,aligned,1,43680,563235,568314,12.894574175824175,13.010851648351649
192,8,negate,unrolled,1,43680,803008,808016,18.383882783882783,18.498534798534799
192,8,negate,aligned-unrolled,1,43680,550751,555911,12.608768315018315,12.726900183150184
192,8,negate,openblas,1,43680,855772,861094,19.591849816849816,19.713690476190475
192,8,negate,onemkl,1,43680,700126,705302,16.028525641025642,16.147023809523809
192,8,negate,baseline,2,43680,785365,790416,17.979967948717949,18.095604395604397
192,8,negate,aligned,2,43680,550974,555949,12.613873626373627,12.727770146520147
192,8,negate,unrolled,2,43680,785998,790966,17.994459706959706,18.10819597069597
192,8,negate,aligned-unrolled,2,43680,539969,545053,12.361927655677656,12.478319597069596
192,8,negate,openblas,2,43680,841019,846238,19.254097985347986,19.373580586080585
192,8,negate,onemkl,2,43680,689276,694465,15.780128205128205,15.898923992673993
192,8,negate,baseline,3,43680,789012,794162,18.063461538461539,18.181364468864469
192,8,negate,aligned,3,43680,550765,555982,12.609088827838828,12.728525641025641
192,8,negate,unrolled,3,43680,784152,789188,17.952197802197801,18.067490842490841
192,8,negate,aligned-unrolled,3,43680,539940,545015,12.361263736263735,12.477449633699633
192,8,negate,openblas,3,43680,841730,847108,19.270375457875456,19.393498168498169
192,8,negate,onemkl,3,43680,688462,693814,15.761492673992674,15.884020146520147
192,8,negate,baseline,4,43680,790631,795721,18.100526556776558,18.217055860805861
192,8,negate,aligned,4,43680,550718,555797,12.608012820512821,12.724290293040292
192,8,negate,unrolled,4,43680,785755,790666,17.988896520146522,18.101327838827839
192,8,negate,aligned-unrolled,4,43680,539832,544942,12.358791208791208,12.475778388278389
192,8,negate,openblas,4,43680,846513,851669,19.379876373626374,19.497916666666665
192,8,negate,onemkl,4,43680,695373,700468,15.919711538461538,16.036355311355312
192,8,negate,baseline,5,43680,797610,802785,18.260302197802197,18.378777472527471
192,8,negate,aligned,5,43680,562623,567682,12.880563186813188,12.996382783882783
192,8,negate,unrolled,5,43680,798101,803146,18.271543040293039,18.387042124542123
192,8,negate,aligned-unrolled,5,43680,547093,552199,12.525022893772894,12.641918498168499
192,8,negate,openblas,5,43680,848902,854096,19.434569597069597,19.553479853479853
192,8,negate,onemkl,5,43680,701047,706258,16.049610805860805,16.168910256410257
192,8,powers-two,baseline,1,43680,805489,810677,18.440682234432234,18.55945512820513
192,8,powers-two,aligned,1,43680,576824,581932,13.205677655677656,13.322619047619048
192,8,powers-two,unrolled,1,43680,812305,817349,18.59672619047619,18.71220238095238
192,8,powers-two,aligned-unrolled,1,43680,571726,576844,13.088965201465202,13.206135531135532
192,8,powers-two,openblas,1,43680,862023,867164,19.73495879120879,19.852655677655676
192,8,powers-two,onemkl,1,43680,710169,715451,16.258447802197804,16.379372710622711
192,8,powers-two,baseline,2,43680,794443,799543,18.187797619047618,18.304555860805859
192,8,powers-two,aligned,2,43680,572288,577355,13.101831501831501,13.217834249084248
192,8,powers-two,unrolled,2,43680,793885,798867,18.175022893772894,18.28907967032967
192,8,powers-two,aligned-unrolled,2,43680,559216,564416,12.802564102564103,12.921611721611722
192,8,powers-two,openblas,2,43680,855380,860510,19.582875457875456,19.700320512820515
192,8,powers-two,onemkl,2,43680,693362,698490,15.873672161172161,15.991071428571429
192,8,powers-two,baseline,3,43680,810904,816124,18.564652014652015,18.684157509157508
192,8,powers-two,aligned,3,43680,583673,588792,13.362477106227105,13.479670329670329
192,8,powers-two,unrolled,3,43680,803444,808610,18.393864468864468,18.512133699633701
192,8,powers-two,aligned-unrolled,3,43680,566448,571541,12.968131868131868,13.084729853479853
192,8,powers-two,openblas,3,43680,861118,866296,19.714239926739928,19.832783882783882
192,8,powers-two,onemkl,3,43680,713260,718722,16.329212454212453,16.454258241758243
192,8,powers-two,baseline,4,43680,18053398,18058796,413.31039377289375,413.43397435897435
192,8,powers-two,aligned,4,43680,17922102,17928121,410.30453296703297,410.44233058608057
192,8,powers-two,unrolled,4,43680,17056043,17068104,390.4771749084249,390.75329670329671
192,8,powers-two,aligned-unrolled,4,43680,19724147,19738641,451.56014194139192,451.89196428571427
192,8,powers-two,openblas,4,43680,19602591,19608534,448.77726648351648,448.91332417582419
192,8,powers-two,onemkl,4,43680,19545276,19550965,447.46510989010989,447.59535256410254
192,8,powers-two,baseline,5,43680,771609,776554,17.665041208791209,17.778250915750917
192,8,powers-two,aligned,5,43680,551932,556800,12.635805860805862,12.747252747252746
192,8,powers-two,unrolled,5,43680,772573,777417,17.687110805860804,17.798008241758243
192,8,powers-two,aligned-unrolled,5,43680,539564,544517,12.352655677655678,12.466048534798535
192,8,powers-two,openblas,5,43680,821908,826855,18.816575091575093,18.929830586080588
192,8,powers-two,onemkl,5,43680,669599,674845,15.329647435897435,15.449748168498168
192,8,reset,baseline,1,43680,1161110,1166408,26.582188644688646,26.703479853479852
192,8,reset,aligned,1,43680,966506,971707,22.126968864468864,22.246039377289378
192,8,reset,unrolled,1,43680,1162144,1167404,26.605860805860807,26.726282051282052
192,8,reset,aligned-unrolled,1,43680,953244,958497,21.823351648351647,21.943612637362637
192,8,reset,openblas,1,43680,1271160,1276436,29.10164835164835,29.222435897435897
192,8,reset,onemkl,1,43680,1148146,1153834,26.285393772893773,26.415613553113552
192,8,reset,baseline,2,43680,1166647,1172195,26.708951465201466,26.835966117216117
192,8,reset,aligned,2,43680,974839,980322,22.317742673992672,22.443269230769232
192,8,reset,unrolled,2,43680,1175369,1180722,26.908630952380953,27.03118131868132
192,8,reset,aligned-unrolled,2,43680,963813,969033,22.065315934065936,22.184821428571428
192,8,reset,openblas,2,43680,1285982,1291465,29.440979853479853,29.566506410256409
192,8,reset,onemkl,2,43680,1159534,1164909,26.546108058608059,26.669162087912088
192,8,reset,baseline,3,43680,1154516,1159706,26.431227106227105,26.550045787545788
192,8,reset,aligned,3,43680,964508,969721,22.081227106227107,22.200572344322346
192,8,reset,unrolled,3,43680,1163668,1168896,26.640750915750917,26.760439560439561
192,8,reset,aligned-unrolled,3,43680,949027,954290,21.726808608058608,21.847298534798536
192,8,reset,openblas,3,43680,1274697,1280061,29.182623626373626,29.305425824175824
192,8,reset,onemkl,3,43680,1148253,1153612,26.287843406593407,26.410531135531137
192,8,reset,baseline,4,43680,1158779,1164100,26.52882326007326,26.650641025641026
192,8,reset,aligned,4,43680,962085,967266,22.025755494505493,22.144368131868131
192,8,reset,unrolled,4,43680,1171606,1176970,26.822481684981685,26.945283882783883
192,8,reset,aligned-unrolled,4,43680,955650,960814,21.878434065934066,21.996657509157508
192,8,reset,openblas,4,43680,1273867,1279241,29.163621794871794,29.28665293040293
192,8,reset,onemkl,4,43680,1141904,1147306,26.142490842490844,26.266163003663003
192,8,reset,baseline,5,43680,1186070,1191361,27.153617216117215,27.274748168498167
192,8,reset,aligned,5,43680,990577,995927,22.678044871794871,22.800526556776557
192,8,reset,unrolled,5,43680,1193820,1199304,27.331043956043956,27.456593406593406
192,8,reset,aligned-unrolled,5,43680,976871,982501,22.36426282051282,22.493154761904762
192,8,reset,openblas,5,43680,1309923,1315560,29.989079670329669,30.118131868131869
192,8,reset,onemkl,5,43680,1172462,1177863,26.842078754578754,26.965728021978023
192,16,negate,baseline,1,43680,808139,813221,18.501350732600734,18.617696886446886
192,16,negate,aligned,1,43680,545691,550842,12.492925824175824,12.610851648351648
192,16,negate,unrolled,1,43680,811432,816536,18.576739926739926,18.693589743589744
192,16,negate,aligned-unrolled,1,43680,546060,551192,12.501373626373626,12.618864468864469
192,16,negate,openblas,1,43680,862741,867945,19.751396520146521,19.870535714285715
192,16,negate,onemkl,1,43680,702602,707886,16.085210622710623,16.20618131868132
192,16,negate,baseline,2,43680,799588,804642,18.305586080586082,18.42129120879121
192,16,negate,aligned,2,43680,537303,542500,12.300892857142857,12.419871794871796
192,16,negate,unrolled,2,43680,797924,803092,18.267490842490844,18.38580586080586
192,16,negate,aligned-unrolled,2,43680,539144,544183,12.343040293040293,12.458402014652014
192,16,negate,openblas,2,43680,851401,856425,19.491781135531134,19.606799450549449
192,16,negate,onemkl,2,43680,692801,698058,15.860828754578755,15.981181318681319
192,16,negate,baseline,3,43680,784482,789690,17.959752747252747,18.078983516483518
192,16,negate,aligned,3,43680,531416,536619,12.166117216117216,12.285233516483517
192,16,negate,unrolled,3,43680,790317,795511,18.093337912087911,18.212248168498167
192,16,negate,aligned-unrolled,3,43680,529580,534651,12.124084249084248,12.240178571428572
192,16,negate,openblas,3,43680,838210,843315,19.189789377289376,19.306662087912088
192,16,negate,onemkl,3,43680,681424,686533,15.6003663003663,15.717330586080585
192,16,negate,baseline,4,43680,792723,797865,18.14842032967033,18.266140109890109
192,16,negate,aligned,4,43680,533113,538178,12.204967948717949,12.320924908424908
192,16,negate,unrolled,4,43680,789856,794990,18.082783882783882,18.200320512820515
192,16,negate,aligned-unrolled,4,43680,533453,538553,12.212751831501832,12.329510073260073
192,16,negate,openblas,4,43680,842501,847714,19.288026556776558,19.407371794871796
192,16,negate,onemkl,4,43680,685558,690844,15.695009157509158,15.816025641025641
192,16,negate,baseline,5,43680,784229,789270,17.953960622710621,18.069368131868131
192,16,negate,aligned,5,43680,536278,541234,12.27742673992674,12.390888278388278
192,16,negate,unrolled,5,43680,787227,792221,18.022596153846155,18.136927655677656
192,16,negate,aligned-unrolled,5,43680,529060,534033,12.112179487179487,12.22603021978022
192,16,negate,openblas,5,43680,837489,842547,19.173282967032968,19.28907967032967
192,16,negate,onemkl,5,43680,684544,689805,15.671794871794871,15.792239010989011
192,16,powers-two,baseline,1,43680,796197,801409,18.227953296703298,18.347275641025639
192,16,powers-two,aligned,1,43680,556997,562179,12.75176282051282,12.870398351648351
192,16,powers-two,unrolled,1,43680,795817,800919,18.219253663003663,18.336057692307691
192,16,powers-two,aligned-unrolled,1,43680,547644,552759,12.537637362637362,12.654739010989012
192,16,powers-two,openblas,1,43680,858672,864061,19.658241758241758,19.781616300366302
192,16,powers-two,onemkl,1,43680,690340,695493,15.804487179487179,15.922458791208792
192,16,powers-two,baseline,2,43680,798437,803500,18.279235347985349,18.395146520146522
192,16,powers-two,aligned,2,43680,547769,553267,12.540499084249085,12.666369047619048
192,16,powers-two,unrolled,2,43680,800186,805262,18.319276556776558,18.435485347985349
192,16,powers-two,aligned-unrolled,2,43680,548160,553205,12.549450549450549,12.664949633699633
192,16,powers-two,openblas,2,43680,851367,856508,19.491002747252747,19.608699633699633
192,16,powers-two,onemkl,2,43680,696672,701900,15.94945054945055,16.069139194139193
192,16,powers-two,baseline,3,43680,789262,794355,18.06918498168498,18.185782967032967
192,16,powers-two,aligned,3,43680,543316,548490,12.438553113553114,12.557005494505495
192,16,powers-two,unrolled,3,43680,793051,798007,18.155929487179488,18.269391025641024
192,16,powers-two,aligned-unrolled,3,43680,542720,547745,12.424908424908425,12.539949633699633
192,16,powers-two,openblas,3,43680,962528,967612,22.035897435897436,22.152289377289378
192,16,powers-two,onemkl,3,43680,685833,690966,15.701304945054945,15.818818681318682
192,16,powers-two,baseline,4,43680,17830650,17836277,408.21085164835165,408.33967490842491
192,16,powers-two,aligned,4,43680,17762502,17768506,406.65068681318684,406.78814102564104
192,16,powers-two,unrolled,4,43680,16902812,16908144,386.96913919413919,387.09120879120877
192,16,powers-two,aligned-unrolled,4,43680,19263521,19274155,441.01467490842492,441.25812728937728
192,16,powers-two,openblas,4,43680,19296074,19302239,441.75993589743592,441.90107600732603
192,16,powers-two,onemkl,4,43680,19329596,19335191,442.52738095238095,442.65547161172162
192,16,powers-two,baseline,5,43680,762091,766953,17.447138278388277,17.558447802197801
192,16,powers-two,aligned,5,43680,528224,533265,12.093040293040293,12.208447802197803
192,16,powers-two,unrolled,5,43680,763613,768433,17.4819826007326,17.592330586080585
192,16,powers-two,aligned-unrolled,5,43680,524877,529737,12.016414835164834,12.127678571428572
192,16,powers-two,openblas,5,43680,818638,823545,18.741712454212454,18.854052197802197
192,16,powers-two,onemkl,5,43680,676726,681676,15.492811355311355,15.60613553113553
192,16,reset,baseline,1,43680,1177558,1182775,26.958745421245421,27.078182234432234
192,16,reset,aligned,1,43680,910750,916047,20.850503663003664,20.971771978021977
192,16,reset,unrolled,1,43680,1169188,1174652,26.767124542124542,26.892216117216119
192,16,reset,aligned-unrolled,1,43680,897910,903223,20.55654761904762,20.678182234432235
192,16,reset,openblas,1,43680,1221516,1226886,27.96510989010989,28.088049450549452
192,16,reset,onemkl,1,43680,1063059,1068562,24.337431318681318,24.46341575091575
192,16,reset,baseline,2,43680,1167133,1175667,26.720077838827837,26.915453296703298
192,16,reset,aligned,2,43680,902783,908368,20.668108974358976,20.795970695970695
192,16,reset,unrolled,2,43680,1156705,1162695,26.481341575091577,26.618475274725274
192,16,reset,aligned-unrolled,2,43680,894845,900335,20.486378205128204,20.612065018315018
192,16,reset,openblas,2,43680,1208452,1214345,27.666025641025641,27.800938644688646
192,16,reset,onemkl,2,43680,1053399,1059006,24.116277472527472,24.244642857142857
192,16,reset,baseline,3,43680,1191596,1232069,27.280128205128204,28.206707875457877
192,16,reset,aligned,3,43680,913312,918662,20.909157509157509,21.031639194139196
192,16,reset,unrolled,3,43680,1171674,1177221,26.824038461538461,26.951030219780218
192,16,reset,aligned-unrolled,3,43680,900293,905571,20.61110347985348,20.731936813186813
192,16,reset,openblas,3,43680,1235964,1241342,28.295879120879121,28.419001831501831
192,16,reset,onemkl,3,43680,1073099,1078821,24.5672847985348,24.698282967032966
192,16,reset,baseline,4,43680,1172224,1177472,26.836630036630037,26.956776556776557
192,16,reset,aligned,4,43680,902070,907365,20.651785714285715,20.773008241758241
192,16,reset,unrolled,4,43680,1167964,1173573,26.739102564102563,26.867513736263735
192,16,reset,aligned-unrolled,4,43680,891451,896740,20.40867673992674,20.529761904761905
192,16,reset,openblas,4,43680,1219708,1225092,27.92371794871795,28.04697802197802
192,16,reset,onemkl,4,43680,1059403,1065131,24.253731684981684,24.384867216117215
192,16,reset,baseline,5,43680,1189288,1194812,27.227289377289377,27.353754578754579
192,16,reset,aligned,5,43680,914963,920256,20.946955128205129,21.068131868131868
192,16,reset,unrolled,5,43680,1184146,1189877,27.109569597069598,27.240773809523809
192,16,reset,aligned-unrolled,5,43680,904147,909749,20.699336080586079,20.827586996336997
192,16,reset,openblas,5,43680,1235791,1241274,28.291918498168499,28.417445054945055
192,16,reset,onemkl,5,43680,1072201,1078148,24.546726190476189,24.682875457875458
192,24,negate,baseline,1,43680,791868,797187,18.128846153846155,18.250618131868134
192,24,negate,aligned,1,43680,524232,529452,12.001648351648353,12.121153846153845
192,24,negate,unrolled,1,43680,789738,794812,18.080082417582418,18.196245421245422
192,24,negate,aligned-unrolled,1,43680,522651,527858,11.965453296703297,12.084661172161173
192,24,negate,openblas,1,43680,840965,846382,19.252861721611723,19.37687728937729
192,24,negate,onemkl,1,43680,683472,688656,15.647252747252747,15.765934065934067
192,24,negate,baseline,2,43680,784315,789380,17.955929487179485,18.071886446886445
192,24,negate,aligned,2,43680,518622,523742,11.873214285714285,11.990430402930404
192,24,negate,unrolled,2,43680,784249,789200,17.954418498168497,18.067765567765569
192,24,negate,aligned-unrolled,2,43680,518684,523728,11.8746336996337,11.99010989010989
192,24,negate,openblas,2,43680,844937,850031,19.343795787545787,19.460416666666667
192,24,negate,onemkl,2,43680,678251,683329,15.527724358974359,15.643978937728937
192,24,negate,baseline,3,43680,784299,789269,17.955563186813187,18.069345238095238
192,24,negate,aligned,3,43680,518292,523443,11.86565934065934,11.983585164835166
192,24,negate,unrolled,3,43680,787537,792492,18.029693223443225,18.143131868131867
192,24,negate,aligned-unrolled,3,43680,522875,527921,11.970581501831502,12.086103479853479
192,24,negate,openblas,3,43680,837532,842541,19.1742673992674,19.288942307692309
192,24,negate,onemkl,3,43680,679946,685021,15.566529304029304,15.682715201465202
192,24,negate,baseline,4,43680,784401,789382,17.957898351648353,18.071932234432236
192,24,negate,aligned,4,43680,545253,550461,12.482898351648352,12.602129120879122
192,24,negate,unrolled,4,43680,784283,789217,17.955196886446885,18.068154761904761
192,24,negate,aligned-unrolled,4,43680,518665,523772,11.874198717948717,11.991117216117216
192,24,negate,openblas,4,43680,837666,842697,19.177335164835164,19.292513736263736
192,24,negate,onemkl,4,43680,687034,692158,15.728800366300366,15.846108058608058
192,24,negate,baseline,5,43680,785821,790893,17.99040750915751,18.106524725274724
192,24,negate,aligned,5,43680,519424,524535,11.891575091575092,12.008585164835164
