candidate,logical_id,base_case,candidate_case,base_configuration,candidate_configuration,base_kernel,candidate_kernel,base_median_ns,candidate_median_ns,candidate_min_ns,candidate_max_ns,base_over_candidate
./jvm-c.csv,nrm2+4096+uniform,nrm2+4096+uniform,nrm2+4096+uniform,policy,policy,vendor-accelerate,policy,908.18405151367188,445.93932834373243,443.41482441713413,450.0382147838215,2.0365641552333296
./jvm-c.csv,asum+4096+uniform,asum+4096+uniform,asum+4096+uniform,policy,policy,vendor-accelerate,policy,204.22744750976562,257.59036650962014,256.57074970375891,258.93738350271468,0.79283806408240975
./jvm-c.csv,iamax+4096+uniform,iamax+4096+uniform,iamax+4096+uniform,policy,policy,vendor-accelerate,policy,592.44728088378906,658.66809554836823,655.33614011015686,665.85621458578782,0.89946254401551418
./jvm-c.csv,swap+4096+uniform,swap+4096+uniform,swap+4096+uniform,policy,policy,vendor-accelerate,policy,1417.8047180175781,1527.6703071474603,1502.3571076135381,1558.1737617592071,0.92808291905926443
./jvm-c.csv,rot+4096+uniform,rot+4096+uniform,rot+4096+uniform,policy,policy,vendor-accelerate,policy,1444.7822570800781,1874.7412738415633,1863.0000458509478,1890.5216531002663,0.77065687795924553
./jvm-c.csv,rotm+4096+uniform,rotm+4096+uniform,rotm+4096+uniform,policy,policy,vendor-accelerate,policy,1456.787109375,1805.855782760259,1795.4420725973293,1826.3562154876299,0.80670179938084208
./jvm-c.csv,rotmg+1+uniform,rotmg+1+uniform,rotmg+1+uniform,policy,policy,vendor-accelerate,policy,22.336500000000001,4.2670004357256461,4.2299703350451141,4.2944020249072796,5.2347076913765198
./jvm-c.csv,dot4+4096+uniform,dot4+4096+uniform,dot4+4096+uniform,policy,policy,vendor-accelerate,policy,588.45901489257812,1318.8050461850712,1283.3998851255981,1445.8699046504423,0.44620622024068157
./jvm-c.csv,axpy4+4096+uniform,axpy4+4096+uniform,axpy4+4096+uniform,policy,policy,vendor-accelerate,policy,1819.3359375,2292.5358237016708,2201.8911889021351,2370.0934870499768,0.79359106134376001
./jvm-c.csv,dot-axpy+4096+uniform,dot-axpy+4096+uniform,dot-axpy+4096+uniform,policy,policy,vendor-accelerate,policy,1409.4772338867188,1453.6234750634799,1280.8867976311728,1499.0641996115173,0.96963020896808694
./jvm-c.csv,gemv+32x21+uniform,gemv+32x21+uniform,gemv+32x21+uniform,policy,policy,vendor-accelerate,policy,63.794499999999999,110.03082416826823,109.94774641870711,110.23613712888047,0.57978753210500522
./jvm-c.csv,gemv+129x31+uniform+transA=T,gemv+129x31+uniform+transA=T,gemv+129x31+uniform+transA=T,policy,policy,vendor-accelerate,policy,734.405517578125,586.69240703790729,586.25523711461358,589.50261923986795,1.2517726644631242
./jvm-c.csv,symv+129+uniform+uplo=U,symv+129+uniform+uplo=U,symv+129+uniform+uplo=U,policy,policy,vendor-accelerate,policy,3717.7886962890625,3049.3582919144951,3030.6707948326239,3059.8247091677495,1.2192036292182979
./jvm-c.csv,ger+129x31+uniform,ger+129x31+uniform,ger+129x31+uniform,policy,policy,vendor-accelerate,policy,636.24382019042969,1150.7035908947537,1149.1469622691061,1152.1383083579747,0.55291721102191482
./jvm-c.csv,syr+129+uniform+uplo=L,syr+129+uniform+uplo=L,syr+129+uniform+uplo=L,policy,policy,vendor-accelerate,policy,4011.23046875,4608.657214223852,4349.8666916619804,4980.9574920811474,0.87036858726876154
./jvm-c.csv,syr2+129+uniform+uplo=U,syr2+129+uniform+uplo=U,syr2+129+uniform+uplo=U,policy,policy,vendor-accelerate,policy,3844.9859619140625,5893.7587186806322,5748.3608022732915,6111.5006983646626,0.65238265518524574
./jvm-c.csv,trsv+129+triangular+diag=N+transA=N+uplo=L,trsv+129+triangular+uplo=L+transA=N+diag=N,trsv+129+triangular+uplo=L+transA=N+diag=N,policy,policy,vendor-accelerate,policy,820.59860229492188,1994.6642036715148,1992.0090779925431,1999.2739242475811,0.41139686609128101
./jvm-c.csv,trmv+129+triangular+diag=U+transA=T+uplo=U,trmv+129+triangular+uplo=U+transA=T+diag=U,trmv+129+triangular+uplo=U+transA=T+diag=U,policy,policy,vendor-accelerate,policy,1976.165771484375,2134.7523280264841,2127.2443330294745,2153.9288263527096,0.92571196458714367
./jvm-c.csv,gemm+32x21x48+uniform,gemm+32x21x48+uniform,gemm+32x21x48+uniform,policy,policy,vendor-accelerate,policy,902.05001831054688,4326.9374834836881,4290.0277234387158,4372.4365861001206,0.20847308789501892
./jvm-c.csv,gemm+129x31x257+uniform+transA=T,gemm+129x31x257+uniform+transA=T,gemm+129x31x257+uniform+transA=T,policy,policy,vendor-accelerate,policy,12230.89599609375,98690.42497442913,98115.483418963107,99082.077953132466,0.12393194171838653
./jvm-c.csv,gemm+65x127x33+uniform+transB=T,gemm+65x127x33+uniform+transB=T,gemm+65x127x33+uniform+transB=T,policy,policy,vendor-accelerate,policy,7782.073974609375,26140.83412025082,25934.410667983702,26262.925106276569,0.2976979976542044
./jvm-c.csv,symm+129x31+uniform+side=L+uplo=L,symm+129x31+uniform+side=L+uplo=L,symm+129x31+uniform+side=L+uplo=L,policy,policy,vendor-accelerate,policy,24609.375,51318.047095226939,50922.083008763388,51694.413648681941,0.47954621021205818
./jvm-c.csv,symm+31x129+uniform+side=R+uplo=U,symm+31x129+uniform+side=R+uplo=U,symm+31x129+uniform+side=R+uplo=U,policy,policy,vendor-accelerate,policy,45057.9833984375,51236.917902861576,50708.520169322706,51586.67141803883,0.8794046410805092
./jvm-c.csv,syrk+129x31+uniform+transA=N+uplo=L,syrk+129x31+uniform+uplo=L+transA=N,syrk+129x31+uniform+uplo=L+transA=N,policy,policy,vendor-accelerate,policy,10596.98486328125,31739.840506014145,31167.614399759001,32240.643438219493,0.33387013590296105
./jvm-c.csv,syr2k+129x31+uniform+transA=T+uplo=U,syr2k+129x31+uniform+uplo=U+transA=T,syr2k+129x31+uniform+uplo=U+transA=T,policy,policy,vendor-accelerate,policy,18342.6513671875,65775.702021158446,65339.038899430743,66265.220820189279,0.2788666757412504
./jvm-c.csv,trsm+64x16+triangular+diag=N+side=L+transA=N+uplo=L,trsm+64x16+triangular+side=L+uplo=L+transA=N+diag=N,trsm+64x16+triangular+side=L+uplo=L+transA=N+diag=N,policy,policy,vendor-accelerate,policy,3048.980712890625,9911.4016227211432,9865.4602530903412,9932.1094624063717,0.30762356616657183
