schema,6
run,id,implementation,workload_version,fixture_version,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
sample,82,1,6,6734,200170384,29725.331749331748
sample,82,1,7,7056,200208545,28374.22689909297
sample,82,1,8,6830,200189566,29310.331771595902
sample,82,1,9,6122,200165772,32696.14047696831
sample,82,1,10,5735,200127543,34895.82266782912
sample,82,2,11,7126,200186045,28092.344232388437
sample,82,2,12,6171,200168476,32436.959325879114
sample,82,2,13,6339,200130666,31571.33080927591
sample,82,2,14,7152,200105434,27978.947706935123
sample,82,2,15,5842,200154635,34261.320609380346
sample,82,2,16,6460,200177067,30987.162074303407
sample,82,2,17,6254,200173538,32007.28141989127
sample,82,2,18,6303,200143604,31753.705219736632
sample,82,2,19,7550,200178402,26513.695629139074
sample,82,2,20,7424,200140194,26958.5390625
case,83,2,gemm-block+128x8x64+uniform+packed=8x4+timing=prepacked-compute,unsupported,unsupported,arithmetic,unavailable
case,84,2,gemm-block+128x8x64+uniform+packed=8x4+timing=pack-plus-compute,unsupported,unsupported,arithmetic,unavailable
