schema,6
run,id,implementation,workload_version,fixture_version,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
sample,57,1,9,1146,128801486,112392.22164048866
sample,57,1,10,1146,148385630,129481.35253054101
case,58,1,gemm-block+64x64x32+uniform+packed=4x4+timing=pack-plus-compute,ok,direct,pack-plus-compute,c-tile
sample,58,1,1,1578,262990207,166660.46070975918
sample,58,1,2,1578,246592009,156268.7002534854
sample,58,1,3,1578,289157549,183243.06020278833
sample,58,1,4,1578,267180260,169315.75411913815
sample,58,1,5,1578,150893740,95623.40937896071
sample,58,1,6,1578,157973921,100110.21609632447
sample,58,1,7,1578,147966902,93768.63244613435
sample,58,1,8,1578,147646022,93565.28643852979
sample,58,1,9,1578,140982603,89342.58745247149
