schema,6
run,id,implementation,workload_version,fixture_version,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
sample,59,1,4,16384,115731509,7063.6907348632812
sample,59,1,5,16384,111557107,6808.9054565429688
sample,59,1,6,16384,112122476,6843.412841796875
sample,59,1,7,16384,114199811,6970.2033081054688
sample,59,1,8,16384,113668864,6937.796875
sample,59,1,9,16384,113376757,6919.9680786132812
sample,59,1,10,16384,116698939,7122.7379760742188
case,60,1,gemm-block+64x64x32+uniform+packed=8x4+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,unavailable
case,61,1,gemm-block+64x64x33+uniform+packed=4x4+timing=prepacked-compute,ok,direct,prepacked-compute,vendor-cblas
sample,61,1,1,16384,148877184,9086.7421875
sample,61,1,2,16384,121956234,7443.6177978515625
sample,61,1,3,16384,119972921,7322.5659790039062
sample,61,1,4,16384,118902904,7257.25732421875
sample,61,1,5,16384,116981383,7139.9769897460938
sample,61,1,6,16384,114857929,7010.3716430664062
sample,61,1,7,16384,113785025,6944.8867797851562
sample,61,1,8,16384,113966748,6955.978271484375
sample,61,1,9,16384,113837018,6948.0601806640625
sample,61,1,10,16384,118263957,7218.2590942382812
case,62,1,gemm-block+64x64x33+uniform+packed=4x4+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,unavailable
case,63,1,gemm-block+64x64x33+uniform+packed=8x4+timing=prepacked-compute,ok,direct,prepacked-compute,vendor-cblas
sample,63,1,1,16384,119702145,7306.0391235351562
sample,63,1,2,16384,116779539,7127.6574096679688
sample,63,1,3,16384,115996860,7079.886474609375
sample,63,1,4,16384,117377114,7164.1304931640625
sample,63,1,5,16384,117069602,7145.3614501953125
sample,63,1,6,16384,121895754,7439.9263916015625
sample,63,1,7,16384,127144483,7760.2833862304688
sample,63,1,8,16384,120397021,7348.4509887695312
sample,63,1,9,16384,116332463,7100.3700561523438
sample,63,1,10,16384,115459033,7047.0601196289062
case,64,1,gemm-block+64x64x33+uniform+packed=8x4+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,unavailable
case,65,1,gemm-block+64x64x63+uniform+packed=4x4+timing=prepacked-compute,ok,direct,prepacked-compute,vendor-cblas
sample,65,1,1,16384,229464379,14005.394226074219
sample,65,1,2,16384,195316876,11921.196044921875
sample,65,1,3,16384,196001582,11962.987182617188
sample,65,1,4,16384,192158792,11728.44189453125
sample,65,1,5,16384,195332374,11922.141967773438
sample,65,1,6,16384,194851336,11892.78173828125
sample,65,1,7,16384,190926063,11653.202087402344
sample,65,1,8,16384,190738236,11641.738037109375
sample,65,1,9,16384,190553903,11630.487243652344
sample,65,1,10,16384,191645202,11697.094848632812
case,66,1,gemm-block+64x64x63+uniform+packed=4x4+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,unavailable
case,67,1,gemm-block+64x64x63+uniform+packed=8x4+timing=prepacked-compute,ok,direct,prepacked-compute,vendor-cblas
sample,67,1,1,8192,97294338,11876.750244140625
sample,67,1,2,8192,99793007,12181.763549804688
sample,67,1,3,8192,96109051,11732.061889648438
sample,67,1,4,8192,95373913,11642.323364257812
sample,67,1,5,8192,96277342,11752.605224609375
sample,67,1,6,8192,97043522,11846.133056640625
sample,67,1,7,8192,97157318,11860.024169921875
sample,67,1,8,8192,95282103,11631.116088867188
sample,67,1,9,8192,95202381,11621.384399414062
sample,67,1,10,8192,108704571,13269.600952148438
case,68,1,gemm-block+64x64x63+uniform+packed=8x4+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,unavailable
case,69,1,gemm-block+64x64x64+uniform+packed=4x4+timing=prepacked-compute,ok,direct,prepacked-compute,vendor-cblas
sample,69,1,1,16384,193972493,11839.141418457031
sample,69,1,2,16384,194094850,11846.609497070312
sample,69,1,3,16384,201188386,12279.564575195312
sample,69,1,4,16384,194873587,11894.139831542969
sample,69,1,5,16384,197019634,12025.124145507812
sample,69,1,6,16384,195811445,11951.382141113281
sample,69,1,7,16384,194620205,11878.674621582031
sample,69,1,8,16384,200084865,12212.210998535156
sample,69,1,9,16384,203098995,12396.178894042969
sample,69,1,10,16384,195484401,11931.420959472656
case,70,1,gemm-block+64x64x64+uniform+packed=4x4+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,unavailable
case,71,1,gemm-block+64x64x64+uniform+packed=8x4+timing=prepacked-compute,ok,direct,prepacked-compute,vendor-cblas
sample,71,1,1,16384,221766547,13535.555847167969
sample,71,1,2,16384,222335005,13570.251770019531
sample,71,1,3,16384,195022952,11903.25634765625
sample,71,1,4,16384,196576811,11998.096374511719
sample,71,1,5,16384,196785619,12010.841003417969
sample,71,1,6,16384,206417388,12598.717529296875
sample,71,1,7,16384,204161941,12461.055969238281
sample,71,1,8,16384,196583839,11998.525329589844
sample,71,1,9,16384,198709513,12128.266174316406
sample,71,1,10,16384,199435246,12172.561401367188
case,72,1,gemm-block+64x64x64+uniform+packed=8x4+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,unavailable
case,73,1,gemm-block+64x64x65+uniform+packed=4x4+timing=prepacked-compute,ok,direct,prepacked-compute,vendor-cblas
sample,73,1,1,8192,100780712,12302.3330078125
sample,73,1,2,8192,99644121,12163.588989257812
sample,73,1,3,8192,99498057,12145.758911132812
sample,73,1,4,8192,98606593,12036.937622070312
sample,73,1,5,8192,104208349,12720.745727539062
sample,73,1,6,8192,121696181,14855.490844726562
sample,73,1,7,8192,124380007,15183.106323242188
sample,73,1,8,8192,107798309,13158.973266601562
sample,73,1,9,8192,99095109,12096.570922851562
sample,73,1,10,8192,102018571,12453.438842773438
case,74,1,gemm-block+64x64x65+uniform+packed=4x4+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,unavailable
case,75,1,gemm-block+64x64x65+uniform+packed=8x4+timing=prepacked-compute,ok,direct,prepacked-compute,vendor-cblas
sample,75,1,1,8192,123228828,15042.58154296875
sample,75,1,2,8192,117841326,14384.927490234375
sample,75,1,3,8192,123401894,15063.707763671875
sample,75,1,4,8192,119617378,14601.730712890625
sample,75,1,5,8192,137348388,16766.16064453125
sample,75,1,6,8192,130374264,15914.8271484375
sample,75,1,7,8192,131870353,16097.455200195312
sample,75,1,8,8192,120823980,14749.02099609375
sample,75,1,9,8192,119576540,14596.74560546875
sample,75,1,10,8192,125306528,15296.20703125
case,76,1,gemm-block+64x64x65+uniform+packed=8x4+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,unavailable
case,77,1,gemm-block+128x128x64+uniform+packed=4x4+timing=prepacked-compute,ok,direct,prepacked-compute,vendor-cblas
sample,77,1,1,2048,114575159,55944.90185546875
sample,77,1,2,2048,144882285,70743.30322265625
sample,77,1,3,2048,139321634,68028.1416015625
sample,77,1,4,2048,130202299,63575.34130859375
sample,77,1,5,2048,128827858,62904.2275390625
sample,77,1,6,2048,123384136,60246.16015625
sample,77,1,7,2048,123225404,60168.654296875
sample,77,1,8,2048,131022924,63976.037109375
sample,77,1,9,2048,130113864,63532.16015625
sample,77,1,10,2048,127070895,62046.33544921875
case,78,1,gemm-block+128x128x64+uniform+packed=4x4+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,unavailable
case,79,1,gemm-block+128x128x64+uniform+packed=8x4+timing=prepacked-compute,ok,direct,prepacked-compute,vendor-cblas
sample,79,1,1,2048,120939351,59052.41748046875
sample,79,1,2,2048,121791709,59468.60791015625
sample,79,1,3,2048,137674456,67223.85546875
sample,79,1,4,2048,130061032,63506.36328125
sample,79,1,5,2048,122685896,59905.22265625
