schema,case,implementation,workload_version,fixture_version,pass,sample,operations,elapsed_ns,ns_per_op,unit,status,comparison_kind,timing_mode,source_commit,dirty,runtime,threads,warmups,target_ns,logical_id,configuration,physical_work,actual_kernel,harness,warmup_target_ns,fork,forks,elapsed_kind
4,spaxpy+4096+sparse-uniform+density=0.01,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spaxpy-v1+4096+sparse-uniform+density=0.01,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spaxpy-raw+64+sparse-uniform+density=0.125,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spaxpy-raw-v1+64+sparse-uniform+density=0.125,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spaxpy-raw+4096+sparse-uniform+density=0.0625,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spaxpy-raw-v1+4096+sparse-uniform+density=0.0625,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spaxpy-raw+65536+sparse-uniform+density=0.015625,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spaxpy-raw-v1+65536+sparse-uniform+density=0.015625,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spaxpy-raw+262144+sparse-uniform+density=0.03125,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spaxpy-raw-v1+262144+sparse-uniform+density=0.03125,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spnrm2+4096+sparse-uniform+density=0.01,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spnrm2-v1+4096+sparse-uniform+density=0.01,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spnrm2-indexed+4096+sparse-uniform+density=0.01,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spnrm2-indexed-v1+4096+sparse-uniform+density=0.01,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spnrm2-indexed+4096+sparse-uniform+density=0.5,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spnrm2-indexed-v1+4096+sparse-uniform+density=0.5,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spnrm2-indexed+262144+sparse-uniform+density=0.03125,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spnrm2-indexed-v1+262144+sparse-uniform+density=0.03125,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spasum+4096+sparse-uniform+density=0.01,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spasum-v1+4096+sparse-uniform+density=0.01,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spscatter+4096+sparse-uniform+density=0.01,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spscatter-v1+4096+sparse-uniform+density=0.01,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spscatter-raw+64+sparse-uniform+density=0.125,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spscatter-raw-v1+64+sparse-uniform+density=0.125,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spscatter-raw+4096+sparse-uniform+density=0.0625,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spscatter-raw-v1+4096+sparse-uniform+density=0.0625,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spscatter-raw+65536+sparse-uniform+density=0.015625,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spscatter-raw-v1+65536+sparse-uniform+density=0.015625,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spscatter-raw+262144+sparse-uniform+density=0.03125,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spscatter-raw-v1+262144+sparse-uniform+density=0.03125,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spgather+4096+sparse-uniform+density=0.01,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spgather-v1+4096+sparse-uniform+density=0.01,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spgather-zero+4096+sparse-uniform+density=0.01,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spgather-zero-v1+4096+sparse-uniform+density=0.01,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spgemv+257x129+sparse-uniform+density=0.01+mode=prepared,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,prepared,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spgemv-v1+257x129+sparse-uniform+density=0.01+mode=prepared,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spgemv+257x129+sparse-uniform+density=0.01+mode=oneshot,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,oneshot,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spgemv-v1+257x129+sparse-uniform+density=0.01+mode=oneshot,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spmm+257x8x129+sparse-uniform+density=0.01+mode=prepared,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,prepared,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spmm-v1+257x8x129+sparse-uniform+density=0.01+mode=prepared,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spmm+257x8x129+sparse-uniform+density=0.01+mode=oneshot,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,oneshot,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spmm-v1+257x8x129+sparse-uniform+density=0.01+mode=oneshot,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spgemm+129x97x65+sparse-uniform+density=0.01+mode=prepared,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,prepared,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spgemm-v1+129x97x65+sparse-uniform+density=0.01+mode=prepared,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spgemm+129x97x65+sparse-uniform+density=0.01+mode=oneshot,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,oneshot,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spgemm-v1+129x97x65+sparse-uniform+density=0.01+mode=oneshot,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spsymv+129+sparse-triangular+density=0.02+mode=oneshot+uplo=L,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,oneshot,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spsymv-v1+129+sparse-triangular+density=0.02+mode=oneshot+uplo=L,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spsymm+129x8+sparse-triangular+density=0.02+mode=oneshot+side=L+uplo=L,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,oneshot,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spsymm-v1+129x8+sparse-triangular+density=0.02+mode=oneshot+side=L+uplo=L,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,sptrsv+129+sparse-triangular+density=0.02+mode=oneshot+uplo=L+transA=N+diag=N,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,oneshot,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,sptrsv-v1+129+sparse-triangular+density=0.02+mode=oneshot+uplo=L+transA=N+diag=N,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,sptrmv+129+sparse-triangular+density=0.02+mode=oneshot+uplo=U+transA=T+diag=U,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,oneshot,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,sptrmv-v1+129+sparse-triangular+density=0.02+mode=oneshot+uplo=U+transA=T+diag=U,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,sptrsm+129x8+sparse-triangular+density=0.02+mode=oneshot+side=L+uplo=L+transA=N+diag=N,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,oneshot,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,sptrsm-v1+129x8+sparse-triangular+density=0.02+mode=oneshot+side=L+uplo=L+transA=N+diag=N,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,sptrmm+129x8+sparse-triangular+density=0.02+mode=oneshot+side=L+uplo=U+transA=T+diag=U,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,oneshot,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,sptrmm-v1+129x8+sparse-triangular+density=0.02+mode=oneshot+side=L+uplo=U+transA=T+diag=U,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spsyrk-dense+129x65+sparse-uniform+density=0.02+uplo=U,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spsyrk-dense-v1+129x65+sparse-uniform+density=0.02+uplo=U,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spsyrk-sparse+129x65+sparse-uniform+density=0.02+uplo=L,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spsyrk-sparse-v1+129x65+sparse-uniform+density=0.02+uplo=L,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,spadd+129x65+sparse-uniform+density=0.02,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,spadd-v1+129x65+sparse-uniform+density=0.02,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,sparse-slices-scatter+512+sparse-uniform+density=0.25,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,sparse-slices,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,sparse-slices-scatter-v1+512+sparse-uniform+density=0.25,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,sparse-slices-scatter-checked+512+sparse-uniform+density=0.25,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,sparse-slices,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,sparse-slices-scatter-checked-v1+512+sparse-uniform+density=0.25,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,sparse-slices-gather+512+sparse-uniform+density=0.25,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,sparse-slices,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,sparse-slices-gather-v1+512+sparse-uniform+density=0.25,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,sparse-slices-gather-clear+512+sparse-uniform+density=0.25,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,sparse-slices,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,sparse-slices-gather-clear-v1+512+sparse-uniform+density=0.25,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,sparse-slices-clear+512+sparse-uniform+density=0.25,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,sparse-slices,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,sparse-slices-clear-v1+512+sparse-uniform+density=0.25,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,sparse-slices-clear-local+512+sparse-uniform+density=0.25,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,sparse-slices,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,sparse-slices-clear-local-v1+512+sparse-uniform+density=0.25,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,sparse-slices-reduce-dot-checked+512+sparse-uniform+density=0.25,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,sparse-slices,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,sparse-slices-reduce-dot-checked-v1+512+sparse-uniform+density=0.25,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,sparse-slices-reduce-dot-local+512+sparse-uniform+density=0.25,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,sparse-slices,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,sparse-slices-reduce-dot-local-v1+512+sparse-uniform+density=0.25,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,sparse-slices-reduce-dot-unchecked+512+sparse-uniform+density=0.25,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,sparse-slices,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,sparse-slices-reduce-dot-unchecked-v1+512+sparse-uniform+density=0.25,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,sparse-slices-max+512+sparse-uniform+density=0.25,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,sparse-slices,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,sparse-slices-max-v1+512+sparse-uniform+density=0.25,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,sparse-slices-filter+512+sparse-uniform+density=0.25,openblas,5,2,1,0,0,0,,ns,unsupported,unsupported,sparse-slices,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,sparse-slices-filter-v1+512+sparse-uniform+density=0.25,policy-v1,policy,unavailable,vendor-calibrated-v1,50000000,0,1,monotonic-batch
4,gemm+257x3x1+uniform,openblas,5,2,1,1,131072,110653843,844.22182464599609,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemm-v1+257x3x1+uniform,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemm+257x3x1+uniform,openblas,5,2,1,2,131072,111184880,848.2733154296875,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemm-v1+257x3x1+uniform,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemm+257x3x1+uniform,openblas,5,2,1,3,131072,115989954,884.93312072753906,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemm-v1+257x3x1+uniform,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemm+257x3x1+uniform,openblas,5,2,1,4,131072,111207155,848.44326019287109,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemm-v1+257x3x1+uniform,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemm+257x3x1+uniform,openblas,5,2,1,5,131072,110163160,840.47821044921875,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemm-v1+257x3x1+uniform,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemm+3x257x33+uniform,openblas,5,2,1,1,16384,151098872,9222.34326171875,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemm-v1+3x257x33+uniform,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemm+3x257x33+uniform,openblas,5,2,1,2,16384,188761200,11521.0693359375,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemm-v1+3x257x33+uniform,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemm+3x257x33+uniform,openblas,5,2,1,3,16384,174103773,10626.450988769531,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemm-v1+3x257x33+uniform,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemm+3x257x33+uniform,openblas,5,2,1,4,16384,154460299,9427.5084838867188,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemm-v1+3x257x33+uniform,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemm+3x257x33+uniform,openblas,5,2,1,5,16384,160603478,9802.4583740234375,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemm-v1+3x257x33+uniform,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemm+127x5x65+uniform,openblas,5,2,1,1,16384,154501231,9430.0067749023438,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemm-v1+127x5x65+uniform,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemm+127x5x65+uniform,openblas,5,2,1,2,16384,175890335,10735.494079589844,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemm-v1+127x5x65+uniform,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemm+127x5x65+uniform,openblas,5,2,1,3,16384,182745488,11153.8994140625,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemm-v1+127x5x65+uniform,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
