schema,case,implementation,workload_version,fixture_version,pass,sample,operations,elapsed_ns,ns_per_op,unit,status,comparison_kind,timing_mode,source_commit,dirty,runtime,threads,warmups,target_ns,logical_id,configuration,physical_work,actual_kernel,harness,warmup_target_ns,fork,forks,elapsed_kind
4,sum+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,2,1192534,200161522,167.84554738061976,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,sum-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,sum+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,3,1173710,200234985,170.60005026795375,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,sum-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,sum+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,4,1074814,200133053,186.2024992231214,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,sum-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,sum+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,5,1168131,200181384,171.3689509138958,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,sum-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,compensated-sum+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,1,61713,200160513,3243.4092168586844,ns,ok,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,compensated-sum-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,compensated-sum+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,2,69400,200219728,2885.0104899135445,ns,ok,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,compensated-sum-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,compensated-sum+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,3,68872,200175066,2906.4796433964457,ns,ok,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,compensated-sum-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,compensated-sum+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,4,63271,200262839,3165.1600101152185,ns,ok,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,compensated-sum-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,compensated-sum+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,5,61830,200227904,3238.361701439431,ns,ok,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,compensated-sum-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,iamax+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,1,163015,200203341,1228.128337883017,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,iamax-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,iamax+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,2,147788,200204060,1354.6706092510894,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,iamax-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
