schema,case,implementation,workload_version,fixture_version,pass,sample,operations,elapsed_ns,ns_per_op,unit,status,comparison_kind,timing_mode,source_commit,dirty,runtime,threads,warmups,target_ns,logical_id,configuration,physical_work,actual_kernel,harness,warmup_target_ns,fork,forks,elapsed_kind
4,sum+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,2,75465,200162567,2652.3894123103423,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,sum-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,sum+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,3,114170,200117326,1752.801313830253,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,sum-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,sum+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,4,120550,200204496,1660.758987971796,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,sum-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,sum+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,5,118586,200271429,1688.8286054003001,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,sum-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,compensated-sum+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,1,63945,200227995,3131.253342716397,ns,ok,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,compensated-sum-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,compensated-sum+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,2,64032,200189232,3126.393553223388,ns,ok,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,compensated-sum-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,compensated-sum+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,3,64218,200192435,3117.388193341431,ns,ok,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,compensated-sum-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,compensated-sum+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,4,62853,200096814,3183.568230633383,ns,ok,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,compensated-sum-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,compensated-sum+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,5,70138,200203080,2854.4167213208248,ns,ok,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,compensated-sum-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,iamax+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,1,153554,200152304,1303.4652565221356,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,iamax-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,iamax+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,2,154739,200166650,1293.5759569339339,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,iamax-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,iamax+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,3,154502,200218446,1295.8954964984273,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,iamax-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,iamax+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,4,154729,200193526,1293.8332568555345,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,iamax-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,iamax+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,5,154486,200198749,1295.902211203604,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,iamax-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,swap+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,1,84715,200246915,2363.771646107537,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,swap-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
